run_id;road;trip_count;trip_profit;total_profit
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"34";"0";"13006.99"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"78";"91.24";"19059.09"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"105";"68.06";"6124.66"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"105";"39.28";"11869.80"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"37";"0";"11707.55"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"57";"0";"22113.14"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"43";"9.22";"16714.17"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"41";"0";"18944.79"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"80";"1863.88";"27781.71"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"11";"0";"516.03"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"105";"28.63";"2130.39"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"79";"0";"27344.04"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"79";"0";"9830.00"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"82";"0";"9069.37"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"84";"96.50";"9143.79"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"84";"88.42";"8546.14"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"105";"102.68";"10768.73"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"105";"17.40";"34260.33"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"56";"0";"12524.52"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"106";"156.15";"14860.03"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"35";"126.05";"13133.04"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"79";"0.64";"19059.73"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"106";"13.19";"6137.86"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"106";"10.96";"11880.76"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"38";"3.64";"11711.18"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"57";"0";"22113.14"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"43";"0";"16714.17"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"42";"1959.23";"20904.02"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"80";"0";"27781.71"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"12";"47.73";"563.77"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"106";"28.63";"2159.02"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"79";"0";"27344.04"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"80";"210.50";"10040.50"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"83";"37.47";"9106.84"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"84";"0";"9143.79"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"84";"0";"8546.14"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"106";"216.26";"10984.99"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"106";"48.70";"34309.02"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"57";"119.08";"12643.60"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"107";"156.15";"15016.18"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"36";"1669.20";"14802.24"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"79";"0";"19059.73"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"107";"110.19";"6248.04"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"107";"1713.83";"13594.60"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"38";"0";"11711.18"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"58";"17.05";"22130.19"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"44";"1649.46";"18363.63"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"42";"0";"20904.02"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"81";"62.04";"27843.75"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"12";"0";"563.77"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"107";"28.63";"2187.65"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"79";"0";"27344.04"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"80";"0";"10040.50"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"83";"0";"9106.84"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"84";"0";"9143.79"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"84";"0";"8546.14"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"107";"45.95";"11030.94"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"107";"74.14";"34383.16"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"57";"0";"12643.60"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"108";"156.15";"15172.33"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"37";"46.05";"14848.29"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"80";"625.50";"19685.23"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"108";"4.45";"6252.49"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"108";"114.22";"13708.82"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"38";"0";"11711.18"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"58";"0";"22130.19"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"45";"88.53";"18452.16"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"42";"0";"20904.02"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"82";"1860.69";"29704.44"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"13";"3.49";"567.26"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"108";"28.63";"2216.28"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"79";"0";"27344.04"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"81";"440.73";"10481.23"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"83";"0";"9106.84"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"85";"93.31";"9237.10"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"85";"85.23";"8631.37"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"108";"60.28";"11091.22"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"108";"59.81";"34442.97"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"57";"0";"12643.60"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"109";"149.40";"15321.73"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"37";"0";"14848.29"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"81";"51.14";"19736.37"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"109";"68.06";"6320.55"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"109";"56.71";"13765.53"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"38";"0";"11711.18"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"58";"0";"22130.19"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"45";"0";"18452.16"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"42";"0";"20904.02"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"82";"0";"29704.44"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"13";"0";"567.26"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"109";"28.63";"2244.91"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"79";"0";"27344.04"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"82";"105.30";"10586.53"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"84";"37.47";"9144.31"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"85";"0";"9237.10"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"85";"0";"8631.37"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"109";"127.33";"11218.55"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"109";"1844.89";"36287.86"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"58";"119.08";"12762.68"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"110";"156.15";"15477.88"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"37";"0";"14848.29"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"81";"0";"19736.37"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"110";"68.06";"6388.62"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"110";"285.92";"14051.45"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"38";"0";"11711.18"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"58";"0";"22130.19"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"46";"147.36";"18599.52"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"42";"0";"20904.02"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"82";"0";"29704.44"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"14";"98.26";"665.52"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"110";"28.63";"2273.55"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"79";"0";"27344.04"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"82";"0";"10586.53"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"85";"1116.80";"10261.11"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"85";"0";"9237.10"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"85";"0";"8631.37"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"110";"67.78";"11286.33"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"110";"52.31";"36340.17"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"58";"0";"12762.68"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"111";"156.15";"15634.03"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"38";"49.38";"14897.67"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"82";"69.62";"19805.99"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"111";"245.55";"6634.16"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"111";"351.99";"14403.43"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"38";"0";"11711.18"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"59";"241.21";"22371.39"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"47";"9.22";"18608.74"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"42";"0";"20904.02"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"83";"1857.36";"31561.79"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"15";"31.66";"697.18"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"111";"28.63";"2302.18"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"79";"0";"27344.04"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"83";"106.77";"10693.30"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"85";"0";"10261.11"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"86";"89.98";"9327.08"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"86";"81.90";"8713.26"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"111";"141.86";"11428.19"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"111";"1844.89";"38185.06"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"59";"119.08";"12881.76"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"112";"153.55";"15787.59"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"38";"0";"14897.67"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"82";"0";"19805.99"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"112";"68.06";"6702.23"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"112";"55.90";"14459.33"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"39";"3.64";"11714.82"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"59";"0";"22371.39"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"47";"0";"18608.74"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"43";"1959.23";"22863.25"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"84";"27.22";"31589.01"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"15";"0";"697.18"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"112";"28.63";"2330.81"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"79";"0";"27344.04"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"83";"0";"10693.30"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"86";"37.47";"10298.58"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"86";"0";"9327.08"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"86";"0";"8713.26"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"112";"71.32";"11499.51"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"112";"44.14";"38229.19"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"59";"0";"12881.76"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"113";"156.15";"15943.74"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"38";"0";"14897.67"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"83";"91.24";"19897.23"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"113";"12.60";"6714.83"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"113";"1713.83";"16173.17"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"39";"0";"11714.82"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"59";"0";"22371.39"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"48";"1649.46";"20258.21"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"43";"0";"22863.25"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"84";"0";"31589.01"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"15";"0";"697.18"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"113";"28.63";"2359.44"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"80";"1590.05";"28934.09"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"83";"0";"10693.30"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"86";"0";"10298.58"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"86";"0";"9327.08"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"86";"0";"8713.26"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"113";"158.24";"11657.74"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"113";"1844.89";"40074.08"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"59";"0";"12881.76"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"114";"156.15";"16099.89"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"39";"52.87";"14950.54"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"84";"0.64";"19897.87"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"114";"1942.31";"8657.14"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"114";"2045.27";"18218.43"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"39";"0";"11714.82"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"60";"49.54";"22420.93"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"49";"88.53";"20346.73"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"43";"0";"22863.25"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"85";"1853.87";"33442.88"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"15";"0";"697.18"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"114";"28.63";"2388.07"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"80";"0";"28934.09"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"84";"1600.52";"12293.82"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"87";"37.47";"10336.05"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"87";"86.49";"9413.57"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"87";"78.41";"8791.68"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"114";"84.88";"11742.62"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"114";"35.21";"40109.29"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"60";"119.08";"13000.85"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"115";"156.15";"16256.04"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"40";"584.26";"15534.80"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"84";"0";"19897.87"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"115";"62.09";"8719.23"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"115";"59.36";"18277.80"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"39";"0";"11714.82"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"60";"0";"22420.93"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"49";"0";"20346.73"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"43";"0";"22863.25"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"85";"0";"33442.88"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 3";"16";"85.29";"782.47"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region C · Hub 4";"115";"24.00";"2412.07"
"run_1788715223527_seed123456789";"Region C · Hub 1 <-> Region D · Hub 1";"80";"0";"28934.09"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 4";"22";"0";"8805.32"
"run_1788715223527_seed123456789";"Region C · Hub 2 <-> Region C · Hub 3";"84";"0";"12293.82"
"run_1788715223527_seed123456789";"Region C · Hub 3 <-> Region C · Hub 4";"88";"1116.80";"11452.85"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 2";"38";"0";"12382.50"
"run_1788715223527_seed123456789";"Region D · Hub 1 <-> Region D · Hub 5";"88";"441.88";"9855.45"
"run_1788715223527_seed123456789";"Region D · Hub 2 <-> Region D · Hub 5";"87";"0";"8791.68"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 4";"115";"1236.21";"12978.83"
"run_1788715223527_seed123456789";"Region D · Hub 3 <-> Region D · Hub 5";"115";"9.27";"40118.56"
"run_1788715223527_seed123456789";"Region D · Hub 4 <-> Region D · Hub 5";"61";"575.57";"13576.42"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 2";"116";"156.15";"16412.19"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region A · Hub 4";"40";"0";"15534.80"
"run_1788715223527_seed123456789";"Region A · Hub 1 <-> Region B · Hub 1";"85";"625.50";"20523.37"
"run_1788715223527_seed123456789";"Region A · Hub 2 <-> Region A · Hub 3";"116";"6.83";"8726.06"
"run_1788715223527_seed123456789";"Region A · Hub 3 <-> Region A · Hub 4";"116";"218.62";"18496.41"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 2";"39";"0";"11714.82"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 4";"47";"0";"19676.72"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region B · Hub 3";"61";"153.26";"22574.20"
"run_1788715223527_seed123456789";"Region B · Hub 1 <-> Region C · Hub 1";"50";"147.36";"20494.10"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 4";"43";"0";"22863.25"
"run_1788715223527_seed123456789";"Region B · Hub 2 <-> Region B · Hub 3";"86";"198.25";"33641.13"
